session,device,gap_samples,gap_s
S3-ADL4,Accelerometer RKN^,885,29.5
S3-ADL4,Accelerometer RKN^,11,0.36666666666666664
S3-ADL4,Accelerometer RKN^,1,0.03333333333333333
S3-ADL4,Accelerometer RKN^,61,2.033333333333333
S3-ADL4,Accelerometer RKN^,82,2.7333333333333334
S3-ADL4,Accelerometer RKN^,11,0.36666666666666664
S3-ADL4,Accelerometer RKN^,312,10.4
S3-ADL4,Accelerometer RKN^,11,0.36666666666666664
S3-ADL4,Accelerometer RKN^,7203,240.1
S3-ADL4,Accelerometer RKN^,192,6.4
S3-ADL4,Accelerometer RKN^,82,2.7333333333333334
S3-ADL4,Accelerometer RKN^,181,6.033333333333333
S3-ADL4,Accelerometer RKN^,192,6.4
S3-ADL4,Accelerometer RKN^,11,0.36666666666666664
S3-ADL4,Accelerometer RKN^,31,1.0333333333333334
S3-ADL4,Accelerometer RKN^,11,0.36666666666666664
S3-ADL4,Accelerometer RKN^,31,1.0333333333333334
S3-ADL4,Accelerometer RKN^,31,1.0333333333333334
S3-ADL4,Accelerometer RKN^,212,7.066666666666666
S3-ADL4,Accelerometer RKN^,11,0.36666666666666664
S3-ADL4,Accelerometer RKN^,1,0.03333333333333333
S3-ADL4,Accelerometer RKN^,142,4.733333333333333
S3-ADL4,Accelerometer RKN^,6539,217.96666666666667
S3-ADL4,Accelerometer HIP,122,4.066666666666666
S3-ADL4,Accelerometer HIP,112,3.7333333333333334
S3-ADL4,Accelerometer HIP,61,2.033333333333333
S3-ADL4,Accelerometer HIP,131,4.366666666666666
S3-ADL4,Accelerometer HIP,192,6.4
S3-ADL4,Accelerometer HIP,9981,332.7
S3-ADL4,Accelerometer HIP,343,11.433333333333334
S3-ADL4,Accelerometer HIP,7120,237.33333333333334
S3-ADL4,Accelerometer LUA^,16,0.5333333333333333
S3-ADL4,Accelerometer LUA^,13,0.43333333333333335
S3-ADL4,Accelerometer LUA^,14,0.4666666666666667
S3-ADL4,Accelerometer LUA^,14,0.4666666666666667
S3-ADL4,Accelerometer LUA^,114,3.8
S3-ADL4,Accelerometer LUA^,26496,883.2
S3-ADL4,Accelerometer LUA^,15,0.5
S3-ADL4,Accelerometer LUA^,13,0.43333333333333335
S3-ADL4,Accelerometer LUA^,12,0.4
S3-ADL4,Accelerometer LUA^,13,0.43333333333333335
S3-ADL4,Accelerometer LUA^,387,12.9
S3-ADL4,Accelerometer RUA_,31,1.0333333333333334
S3-ADL4,Accelerometer RUA_,31,1.0333333333333334
S3-ADL4,Accelerometer RUA_,31,1.0333333333333334
S3-ADL4,Accelerometer RUA_,31,1.0333333333333334
S3-ADL4,Accelerometer RUA_,10,0.3333333333333333
S3-ADL4,Accelerometer RUA_,82,2.7333333333333334
S3-ADL4,Accelerometer RUA_,11,0.36666666666666664
S3-ADL4,Accelerometer RUA_,22115,737.1666666666666
S3-ADL4,Accelerometer RUA_,51,1.7
S3-ADL4,Accelerometer RUA_,12,0.4
S3-ADL4,Accelerometer RUA_,1376,45.86666666666667
S3-ADL4,Accelerometer LH,14,0.4666666666666667
S3-ADL4,Accelerometer LH,7,0.23333333333333334
S3-ADL4,Accelerometer LH,4,0.13333333333333333
S3-ADL4,Accelerometer LH,6,0.2
S3-ADL4,Accelerometer LH,3568,118.93333333333334
S3-ADL4,Accelerometer LH,3297,109.9
S3-ADL4,Accelerometer LH,108,3.6
S3-ADL4,Accelerometer LH,27,0.9
S3-ADL4,Accelerometer LH,1025,34.166666666666664
S3-ADL4,Accelerometer LH,3586,119.53333333333333
S3-ADL4,Accelerometer LH,3705,123.5
S3-ADL4,Accelerometer LH,167,5.566666666666666
S3-ADL4,Accelerometer LH,3298,109.93333333333334
S3-ADL4,Accelerometer LH,1057,35.233333333333334
S3-ADL4,Accelerometer LH,2,0.06666666666666667
S3-ADL4,Accelerometer LH,6534,217.8
S3-ADL4,Accelerometer LH,13,0.43333333333333335
S3-ADL4,Accelerometer LH,10,0.3333333333333333
S3-ADL4,Accelerometer LH,2,0.06666666666666667
S3-ADL4,Accelerometer LH,376,12.533333333333333
S3-ADL4,Accelerometer RKN_,273,9.1
S3-ADL4,Accelerometer RKN_,1,0.03333333333333333
S3-ADL4,Accelerometer RKN_,82,2.7333333333333334
S3-ADL4,Accelerometer RKN_,81,2.7
S3-ADL4,Accelerometer RKN_,92,3.066666666666667
S3-ADL4,Accelerometer RKN_,182,6.066666666666666
S3-ADL4,Accelerometer RKN_,92,3.066666666666667
S3-ADL4,Accelerometer RKN_,82,2.7333333333333334
S3-ADL4,Accelerometer RKN_,61,2.033333333333333
S3-ADL4,Accelerometer RKN_,1,0.03333333333333333
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,11,0.36666666666666664
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,12,0.4
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,111,3.7
S3-ADL4,Accelerometer RKN_,62,2.066666666666667
S3-ADL4,Accelerometer RKN_,112,3.7333333333333334
S3-ADL4,Accelerometer RKN_,1,0.03333333333333333
S3-ADL4,Accelerometer RKN_,4339,144.63333333333333
S3-ADL4,Accelerometer RKN_,92,3.066666666666667
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,283,9.433333333333334
S3-ADL4,Accelerometer RKN_,92,3.066666666666667
S3-ADL4,Accelerometer RKN_,11,0.36666666666666664
S3-ADL4,Accelerometer RKN_,625,20.833333333333332
S3-ADL4,Accelerometer RKN_,82,2.7333333333333334
S3-ADL4,Accelerometer RKN_,11,0.36666666666666664
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,11,0.36666666666666664
S3-ADL4,Accelerometer RKN_,82,2.7333333333333334
S3-ADL4,Accelerometer RKN_,22,0.7333333333333333
S3-ADL4,Accelerometer RKN_,173,5.766666666666667
S3-ADL4,Accelerometer RKN_,162,5.4
S3-ADL4,Accelerometer RKN_,92,3.066666666666667
S3-ADL4,Accelerometer RKN_,2,0.06666666666666667
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,11,0.36666666666666664
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,11,0.36666666666666664
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,11,0.36666666666666664
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,5848,194.93333333333334
S3-ADL4,Accelerometer RKN_,113,3.7666666666666666
S3-ADL4,Accelerometer RKN_,82,2.7333333333333334
S3-ADL4,Accelerometer RKN_,1,0.03333333333333333
S3-ADL4,Accelerometer RKN_,41,1.3666666666666667
S3-ADL4,Accelerometer RKN_,21,0.7
S3-ADL4,Accelerometer RKN_,11,0.36666666666666664
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,11,0.36666666666666664
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,11,0.36666666666666664
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,11,0.36666666666666664
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,32,1.0666666666666667
S3-ADL4,Accelerometer RKN_,12,0.4
S3-ADL4,Accelerometer RKN_,32,1.0666666666666667
S3-ADL4,Accelerometer RKN_,60,2.0
S3-ADL4,Accelerometer RKN_,32,1.0666666666666667
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,31,1.0333333333333334
S3-ADL4,Accelerometer RKN_,11,0.36666666666666664
S3-ADL4,Accelerometer RKN_,6191,206.36666666666667
S3-ADL4,Accelerometer RWR,17,0.5666666666666667
S3-ADL4,Accelerometer RWR,13,0.43333333333333335
S3-ADL4,Accelerometer RWR,14,0.4666666666666667
S3-ADL4,Accelerometer RWR,15,0.5
S3-ADL4,Accelerometer RWR,24311,810.3666666666667
S3-ADL4,Accelerometer RWR,2302,76.73333333333333
S3-ADL4,Accelerometer RWR,15,0.5
S3-ADL4,Accelerometer RWR,13,0.43333333333333335
S3-ADL4,Accelerometer RWR,12,0.4
S3-ADL4,Accelerometer RWR,14,0.4666666666666667
S3-ADL4,Accelerometer RWR,379,12.633333333333333
S3-ADL4,Accelerometer RUA^,16,0.5333333333333333
S3-ADL4,Accelerometer RUA^,14,0.4666666666666667
S3-ADL4,Accelerometer RUA^,15,0.5
S3-ADL4,Accelerometer RUA^,14,0.4666666666666667
S3-ADL4,Accelerometer RUA^,26637,887.9
S3-ADL4,Accelerometer RUA^,15,0.5
S3-ADL4,Accelerometer RUA^,12,0.4
S3-ADL4,Accelerometer RUA^,12,0.4
S3-ADL4,Accelerometer RUA^,13,0.43333333333333335
S3-ADL4,Accelerometer RUA^,383,12.766666666666667
S3-ADL4,Accelerometer LUA_,14,0.4666666666666667
S3-ADL4,Accelerometer LUA_,15,0.5
S3-ADL4,Accelerometer LUA_,14,0.4666666666666667
S3-ADL4,Accelerometer LUA_,3906,130.2
S3-ADL4,Accelerometer LUA_,22703,756.7666666666667
S3-ADL4,Accelerometer LUA_,13,0.43333333333333335
S3-ADL4,Accelerometer LUA_,12,0.4
S3-ADL4,Accelerometer LUA_,11,0.36666666666666664
S3-ADL4,Accelerometer LUA_,12,0.4
S3-ADL4,Accelerometer LUA_,394,13.133333333333333
S3-ADL4,Accelerometer LWR,16,0.5333333333333333
S3-ADL4,Accelerometer LWR,14,0.4666666666666667
S3-ADL4,Accelerometer LWR,48,1.6
S3-ADL4,Accelerometer LWR,3749,124.96666666666667
S3-ADL4,Accelerometer LWR,3137,104.56666666666666
S3-ADL4,Accelerometer LWR,120,4.0
S3-ADL4,Accelerometer LWR,29,0.9666666666666667
S3-ADL4,Accelerometer LWR,12962,432.06666666666666
S3-ADL4,Accelerometer LWR,6533,217.76666666666668
S3-ADL4,Accelerometer LWR,14,0.4666666666666667
S3-ADL4,Accelerometer LWR,12,0.4
S3-ADL4,Accelerometer LWR,11,0.36666666666666664
S3-ADL4,Accelerometer LWR,13,0.43333333333333335
S3-ADL4,Accelerometer LWR,384,12.8
S3-ADL4,Accelerometer RH,13,0.43333333333333335
S3-ADL4,Accelerometer RH,10,0.3333333333333333
S3-ADL4,Accelerometer RH,12,0.4
S3-ADL4,Accelerometer RH,10,0.3333333333333333
S3-ADL4,Accelerometer RH,3495,116.5
S3-ADL4,Accelerometer RH,42,1.4
S3-ADL4,Accelerometer RH,4169,138.96666666666667
S3-ADL4,Accelerometer RH,2443,81.43333333333334
S3-ADL4,Accelerometer RH,5639,187.96666666666667
S3-ADL4,Accelerometer RH,234,7.8
S3-ADL4,Accelerometer RH,1523,50.766666666666666
S3-ADL4,Accelerometer RH,1280,42.666666666666664
S3-ADL4,Accelerometer RH,981,32.7
S3-ADL4,Accelerometer RH,1688,56.266666666666666
S3-ADL4,Accelerometer RH,1094,36.46666666666667
S3-ADL5,Accelerometer RKN^,242,8.066666666666666
S3-ADL5,Accelerometer RKN^,72,2.4
S3-ADL5,Accelerometer RKN^,72,2.4
S3-ADL5,Accelerometer RKN^,1,0.03333333333333333
S3-ADL5,Accelerometer RKN^,11,0.36666666666666664
S3-ADL5,Accelerometer RKN^,212,7.066666666666666
S3-ADL5,Accelerometer RKN^,82,2.7333333333333334
S3-ADL5,Accelerometer RKN^,81,2.7
S3-ADL5,Accelerometer RKN^,82,2.7333333333333334
S3-ADL5,Accelerometer RKN^,21,0.7
S3-ADL5,Accelerometer RKN^,32,1.0666666666666667
S3-ADL5,Accelerometer RKN^,31,1.0333333333333334
S3-ADL5,Accelerometer RKN^,82,2.7333333333333334
S3-ADL5,Accelerometer RKN^,11,0.36666666666666664
S3-ADL5,Accelerometer RKN^,8140,271.3333333333333
S3-ADL5,Accelerometer RKN^,1,0.03333333333333333
S3-ADL5,Accelerometer RKN^,9075,302.5
S3-ADL5,Accelerometer RKN^,162,5.4
S3-ADL5,Accelerometer RKN^,41,1.3666666666666667
S3-ADL5,Accelerometer RKN^,21,0.7
S3-ADL5,Accelerometer RKN^,12,0.4
S3-ADL5,Accelerometer RKN^,31,1.0333333333333334
S3-ADL5,Accelerometer RKN^,12,0.4
S3-ADL5,Accelerometer RKN^,82,2.7333333333333334
S3-ADL5,Accelerometer RKN^,12,0.4
S3-ADL5,Accelerometer RKN^,175,5.833333333333333
S3-ADL5,Accelerometer HIP,1,0.03333333333333333
S3-ADL5,Accelerometer HIP,82,2.7333333333333334
S3-ADL5,Accelerometer HIP,11,0.36666666666666664
S3-ADL5,Accelerometer HIP,61,2.033333333333333
S3-ADL5,Accelerometer HIP,122,4.066666666666666
S3-ADL5,Accelerometer HIP,21,0.7
S3-ADL5,Accelerometer HIP,82,2.7333333333333334
S3-ADL5,Accelerometer HIP,12,0.4
S3-ADL5,Accelerometer HIP,31,1.0333333333333334
S3-ADL5,Accelerometer HIP,31,1.0333333333333334
S3-ADL5,Accelerometer HIP,17863,595.4333333333333
S3-ADL5,Accelerometer HIP,61,2.033333333333333
S3-ADL5,Accelerometer HIP,1,0.03333333333333333
S3-ADL5,Accelerometer HIP,638,21.266666666666666
S3-ADL5,Accelerometer LUA^,869,28.966666666666665
S3-ADL5,Accelerometer RUA_,31,1.0333333333333334
S3-ADL5,Accelerometer RUA_,11,0.36666666666666664
S3-ADL5,Accelerometer RUA_,22132,737.7333333333333
S3-ADL5,Accelerometer RUA_,1302,43.4
S3-ADL5,Accelerometer LH,14,0.4666666666666667
S3-ADL5,Accelerometer LH,15,0.5
S3-ADL5,Accelerometer LH,5,0.16666666666666666
S3-ADL5,Accelerometer LH,12,0.4
S3-ADL5,Accelerometer LH,2623,87.43333333333334
S3-ADL5,Accelerometer LH,5966,198.86666666666667
S3-ADL5,Accelerometer LH,5481,182.7
S3-ADL5,Accelerometer LH,582,19.4
S3-ADL5,Accelerometer LH,2808,93.6
S3-ADL5,Accelerometer LH,4,0.13333333333333333
S3-ADL5,Accelerometer LH,5597,186.56666666666666
S3-ADL5,Accelerometer LH,2171,72.36666666666666
S3-ADL5,Accelerometer LH,15,0.5
S3-ADL5,Accelerometer LH,13,0.43333333333333335
S3-ADL5,Accelerometer LH,4,0.13333333333333333
S3-ADL5,Accelerometer LH,15,0.5
S3-ADL5,Accelerometer LH,395,13.166666666666666
S3-ADL5,Accelerometer BACK,25971,865.7
S3-ADL5,Accelerometer RKN_,72,2.4
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,11,0.36666666666666664
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,32,1.0666666666666667
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,11,0.36666666666666664
S3-ADL5,Accelerometer RKN_,32,1.0666666666666667
S3-ADL5,Accelerometer RKN_,11,0.36666666666666664
S3-ADL5,Accelerometer RKN_,83,2.7666666666666666
S3-ADL5,Accelerometer RKN_,5589,186.3
S3-ADL5,Accelerometer RKN_,970,32.333333333333336
S3-ADL5,Accelerometer RKN_,82,2.7333333333333334
S3-ADL5,Accelerometer RKN_,22,0.7333333333333333
S3-ADL5,Accelerometer RKN_,22,0.7333333333333333
S3-ADL5,Accelerometer RKN_,83,2.7666666666666666
S3-ADL5,Accelerometer RKN_,11,0.36666666666666664
S3-ADL5,Accelerometer RKN_,82,2.7333333333333334
S3-ADL5,Accelerometer RKN_,11,0.36666666666666664
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,61,2.033333333333333
S3-ADL5,Accelerometer RKN_,82,2.7333333333333334
S3-ADL5,Accelerometer RKN_,72,2.4
S3-ADL5,Accelerometer RKN_,52,1.7333333333333334
S3-ADL5,Accelerometer RKN_,12,0.4
S3-ADL5,Accelerometer RKN_,21,0.7
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,11,0.36666666666666664
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,12,0.4
S3-ADL5,Accelerometer RKN_,6527,217.56666666666666
S3-ADL5,Accelerometer RKN_,101,3.3666666666666667
S3-ADL5,Accelerometer RKN_,82,2.7333333333333334
S3-ADL5,Accelerometer RKN_,11,0.36666666666666664
S3-ADL5,Accelerometer RKN_,62,2.066666666666667
S3-ADL5,Accelerometer RKN_,83,2.7666666666666666
S3-ADL5,Accelerometer RKN_,11,0.36666666666666664
S3-ADL5,Accelerometer RKN_,61,2.033333333333333
S3-ADL5,Accelerometer RKN_,112,3.7333333333333334
S3-ADL5,Accelerometer RKN_,82,2.7333333333333334
S3-ADL5,Accelerometer RKN_,1,0.03333333333333333
S3-ADL5,Accelerometer RKN_,92,3.066666666666667
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,11,0.36666666666666664
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,31,1.0333333333333334
S3-ADL5,Accelerometer RKN_,12,0.4
S3-ADL5,Accelerometer RKN_,116,3.8666666666666667
S3-ADL5,Accelerometer RWR,72,2.4
S3-ADL5,Accelerometer RWR,91,3.033333333333333
S3-ADL5,Accelerometer RWR,23474,782.4666666666667
S3-ADL5,Accelerometer RUA^,16,0.5333333333333333
S3-ADL5,Accelerometer RUA^,15,0.5
S3-ADL5,Accelerometer RUA^,14,0.4666666666666667
S3-ADL5,Accelerometer RUA^,15,0.5
S3-ADL5,Accelerometer RUA^,25403,846.7666666666667
S3-ADL5,Accelerometer RUA^,15,0.5
S3-ADL5,Accelerometer RUA^,14,0.4666666666666667
S3-ADL5,Accelerometer RUA^,14,0.4666666666666667
S3-ADL5,Accelerometer RUA^,15,0.5
S3-ADL5,Accelerometer RUA^,409,13.633333333333333
S3-ADL5,Accelerometer LUA_,51,1.7
S3-ADL5,Accelerometer LUA_,14,0.4666666666666667
S3-ADL5,Accelerometer LUA_,14,0.4666666666666667
S3-ADL5,Accelerometer LUA_,25402,846.7333333333333
S3-ADL5,Accelerometer LUA_,15,0.5
S3-ADL5,Accelerometer LUA_,13,0.43333333333333335
S3-ADL5,Accelerometer LUA_,50,1.6666666666666667
S3-ADL5,Accelerometer LUA_,409,13.633333333333333
S3-ADL5,Accelerometer RH,11,0.36666666666666664
S3-ADL5,Accelerometer RH,15,0.5
S3-ADL5,Accelerometer RH,12,0.4
S3-ADL5,Accelerometer RH,10,0.3333333333333333
S3-ADL5,Accelerometer RH,2640,88.0
S3-ADL5,Accelerometer RH,395,13.166666666666666
S3-ADL5,Accelerometer RH,209,6.966666666666667
S3-ADL5,Accelerometer RH,3936,131.2
S3-ADL5,Accelerometer RH,362,12.066666666666666
S3-ADL5,Accelerometer RH,1727,57.56666666666667
S3-ADL5,Accelerometer RH,3729,124.3
S3-ADL5,Accelerometer RH,1137,37.9
S3-ADL5,Accelerometer RH,2336,77.86666666666666
S3-ADL5,Accelerometer RH,5680,189.33333333333334
S3-ADL5,Accelerometer RH,963,32.1
S3-ADL5,Accelerometer RH,63,2.1
S3-ADL5,Accelerometer RH,334,11.133333333333333
S3-ADL5,Accelerometer RH,115,3.8333333333333335
S3-ADL5,Accelerometer RH,32,1.0666666666666667
S3-ADL5,Accelerometer RH,1402,46.733333333333334
S3-ADL5,Accelerometer RH,13,0.43333333333333335
S3-ADL5,Accelerometer RH,1,0.03333333333333333
S3-ADL5,Accelerometer RH,3,0.1
S3-ADL5,Accelerometer RH,14,0.4666666666666667
S3-ADL5,Accelerometer RH,397,13.233333333333333
S3-Drill,Accelerometer RKN^,11,0.36666666666666664
S3-Drill,Accelerometer RKN^,786,26.2
S3-Drill,Accelerometer RKN^,4253,141.76666666666668
S3-Drill,Accelerometer RKN^,8186,272.8666666666667
S3-Drill,Accelerometer RKN^,272,9.066666666666666
S3-Drill,Accelerometer RKN^,111,3.7
S3-Drill,Accelerometer RKN^,61,2.033333333333333
S3-Drill,Accelerometer RKN^,4293,143.1
S3-Drill,Accelerometer RKN^,3615,120.5
S3-Drill,Accelerometer RKN^,22,0.7333333333333333
S3-Drill,Accelerometer RKN^,4134,137.8
S3-Drill,Accelerometer RKN^,3204,106.8
S3-Drill,Accelerometer RKN^,384,12.8
S3-Drill,Accelerometer RKN^,2416,80.53333333333333
S3-Drill,Accelerometer RKN^,1,0.03333333333333333
S3-Drill,Accelerometer RKN^,81,2.7
S3-Drill,Accelerometer RKN^,542,18.066666666666666
S3-Drill,Accelerometer RKN^,8587,286.23333333333335
S3-Drill,Accelerometer RKN^,61,2.033333333333333
S3-Drill,Accelerometer RKN^,1,0.03333333333333333
S3-Drill,Accelerometer RKN^,2596,86.53333333333333
S3-Drill,Accelerometer RKN^,4153,138.43333333333334
S3-Drill,Accelerometer RKN^,518,17.266666666666666
S3-Drill,Accelerometer RKN^,1300,43.333333333333336
S3-Drill,Accelerometer RKN^,20,0.6666666666666666
S3-Drill,Accelerometer RKN^,21,0.7
S3-Drill,Accelerometer RKN^,31,1.0333333333333334
S3-Drill,Accelerometer RKN^,32,1.0666666666666667
S3-Drill,Accelerometer RKN^,10,0.3333333333333333
S3-Drill,Accelerometer RKN^,81,2.7
S3-Drill,Accelerometer RKN^,61,2.033333333333333
S3-Drill,Accelerometer RKN^,11,0.36666666666666664
S3-Drill,Accelerometer RKN^,31,1.0333333333333334
S3-Drill,Accelerometer RKN^,30,1.0
S3-Drill,Accelerometer RKN^,31,1.0333333333333334
S3-Drill,Accelerometer RKN^,81,2.7
S3-Drill,Accelerometer RKN^,31,1.0333333333333334
S3-Drill,Accelerometer RKN^,11,0.36666666666666664
S3-Drill,Accelerometer RKN^,162,5.4
S3-Drill,Accelerometer RKN^,809,26.966666666666665
S3-Drill,Accelerometer RKN^,3743,124.76666666666667
S3-Drill,Accelerometer RKN^,2810,93.66666666666667
S3-Drill,Accelerometer RKN^,1256,41.86666666666667
S3-Drill,Accelerometer RKN^,2410,80.33333333333333
S3-Drill,Accelerometer RKN^,3575,119.16666666666667
S3-Drill,Accelerometer RKN^,1856,61.86666666666667
S3-Drill,Accelerometer RKN^,19,0.6333333333333333
S3-Drill,Accelerometer RKN^,577,19.233333333333334
S3-Drill,Accelerometer RKN^,20,0.6666666666666666
S3-Drill,Accelerometer RKN^,31,1.0333333333333334
S3-Drill,Accelerometer RKN^,15,0.5
S3-Drill,Accelerometer HIP,81,2.7
S3-Drill,Accelerometer HIP,61,2.033333333333333
S3-Drill,Accelerometer HIP,18222,607.4
S3-Drill,Accelerometer HIP,1,0.03333333333333333
S3-Drill,Accelerometer HIP,180,6.0
S3-Drill,Accelerometer LUA^,19,0.6333333333333333
S3-Drill,Accelerometer LUA^,19,0.6333333333333333
S3-Drill,Accelerometer LUA^,18,0.6
S3-Drill,Accelerometer LUA^,19,0.6333333333333333
S3-Drill,Accelerometer LUA^,50884,1696.1333333333334
S3-Drill,Accelerometer LUA^,17405,580.1666666666666
S3-Drill,Accelerometer RUA_,19,0.6333333333333333
S3-Drill,Accelerometer RUA_,19,0.6333333333333333
S3-Drill,Accelerometer RUA_,17,0.5666666666666667
S3-Drill,Accelerometer RUA_,20,0.6666666666666666
S3-Drill,Accelerometer RUA_,12680,422.6666666666667
S3-Drill,Accelerometer RUA_,14402,480.06666666666666
S3-Drill,Accelerometer RUA_,3635,121.16666666666667
S3-Drill,Accelerometer RUA_,3670,122.33333333333333
S3-Drill,Accelerometer RUA_,11287,376.23333333333335
S3-Drill,Accelerometer RUA_,3775,125.83333333333333
S3-Drill,Accelerometer RUA_,11158,371.93333333333334
S3-Drill,Accelerometer RUA_,8714,290.46666666666664
S3-Drill,Accelerometer RUA_,14,0.4666666666666667
S3-Drill,Accelerometer RUA_,13,0.43333333333333335
S3-Drill,Accelerometer RUA_,14,0.4666666666666667
S3-Drill,Accelerometer RUA_,15,0.5
S3-Drill,Accelerometer RUA_,476,15.866666666666667
S3-Drill,Accelerometer LH,17,0.5666666666666667
S3-Drill,Accelerometer LH,15,0.5
S3-Drill,Accelerometer LH,15,0.5
S3-Drill,Accelerometer LH,19,0.6333333333333333
S3-Drill,Accelerometer LH,888,29.6
S3-Drill,Accelerometer LH,3264,108.8
S3-Drill,Accelerometer LH,8891,296.3666666666667
S3-Drill,Accelerometer LH,7124,237.46666666666667
S3-Drill,Accelerometer LH,7129,237.63333333333333
S3-Drill,Accelerometer LH,3714,123.8
S3-Drill,Accelerometer LH,11214,373.8
S3-Drill,Accelerometer LH,25,0.8333333333333334
S3-Drill,Accelerometer LH,11063,368.76666666666665
S3-Drill,Accelerometer LH,16,0.5333333333333333
S3-Drill,Accelerometer LH,11181,372.7
S3-Drill,Accelerometer LH,3990,133.0
S3-Drill,Accelerometer LH,14,0.4666666666666667
S3-Drill,Accelerometer LH,13,0.43333333333333335
S3-Drill,Accelerometer LH,4,0.13333333333333333
S3-Drill,Accelerometer LH,13,0.43333333333333335
S3-Drill,Accelerometer LH,444,14.8
S3-Drill,Accelerometer BACK,14,0.4666666666666667
S3-Drill,Accelerometer BACK,577,19.233333333333334
S3-Drill,Accelerometer RKN_,13,0.43333333333333335
S3-Drill,Accelerometer RKN_,12,0.4
S3-Drill,Accelerometer RKN_,13,0.43333333333333335
S3-Drill,Accelerometer RKN_,1622,54.06666666666667
S3-Drill,Accelerometer RKN_,318,10.6
S3-Drill,Accelerometer RKN_,1779,59.3
S3-Drill,Accelerometer RKN_,21,0.7
S3-Drill,Accelerometer RKN_,31,1.0333333333333334
S3-Drill,Accelerometer RKN_,31,1.0333333333333334
S3-Drill,Accelerometer RKN_,31,1.0333333333333334
S3-Drill,Accelerometer RKN_,11,0.36666666666666664
S3-Drill,Accelerometer RKN_,30,1.0
S3-Drill,Accelerometer RKN_,31,1.0333333333333334
S3-Drill,Accelerometer RKN_,31,1.0333333333333334
S3-Drill,Accelerometer RKN_,11,0.36666666666666664
S3-Drill,Accelerometer RKN_,112,3.7333333333333334
S3-Drill,Accelerometer RKN_,346,11.533333333333333
S3-Drill,Accelerometer RKN_,742,24.733333333333334
S3-Drill,Accelerometer RKN_,4787,159.56666666666666
S3-Drill,Accelerometer RKN_,334,11.133333333333333
S3-Drill,Accelerometer RKN_,11,0.36666666666666664
S3-Drill,Accelerometer RKN_,42,1.4
S3-Drill,Accelerometer RKN_,31,1.0333333333333334
S3-Drill,Accelerometer RKN_,31,1.0333333333333334
S3-Drill,Accelerometer RKN_,11,0.36666666666666664
S3-Drill,Accelerometer RKN_,61,2.033333333333333
S3-Drill,Accelerometer RKN_,31,1.0333333333333334
S3-Drill,Accelerometer RKN_,32,1.0666666666666667
