series,run_s,ccdf
PAMAP2 IMU (100 Hz),0.01,0.30678450180524874
PAMAP2 IMU (100 Hz),0.01,0.3067306137845557
PAMAP2 IMU (100 Hz),0.01,0.30667672576386273
PAMAP2 IMU (100 Hz),0.01,0.3066228377431697
PAMAP2 IMU (100 Hz),0.01,0.3065689497224767
PAMAP2 IMU (100 Hz),0.01,0.30651506170178366
PAMAP2 IMU (100 Hz),0.01,0.3064611736810907
PAMAP2 IMU (100 Hz),0.01,0.30640728566039765
PAMAP2 IMU (100 Hz),0.01,0.3063533976397047
PAMAP2 IMU (100 Hz),0.01,0.30629950961901165
PAMAP2 IMU (100 Hz),0.01,0.3062456215983187
PAMAP2 IMU (100 Hz),0.01,0.30619173357762575
PAMAP2 IMU (100 Hz),0.01,0.3061378455569327
PAMAP2 IMU (100 Hz),0.01,0.30608395753623974
PAMAP2 IMU (100 Hz),0.01,0.3060300695155467
PAMAP2 IMU (100 Hz),0.01,0.3059761814948537
PAMAP2 IMU (100 Hz),0.01,0.30592229347416067
PAMAP2 IMU (100 Hz),0.01,0.3058684054534677
PAMAP2 IMU (100 Hz),0.01,0.30581451743277466
PAMAP2 IMU (100 Hz),0.01,0.3057606294120817
PAMAP2 IMU (100 Hz),0.01,0.30570674139138865
PAMAP2 IMU (100 Hz),0.01,0.3056528533706957
PAMAP2 IMU (100 Hz),0.01,0.30559896535000275
PAMAP2 IMU (100 Hz),0.01,0.3055450773293097
PAMAP2 IMU (100 Hz),0.01,0.30549118930861674
PAMAP2 IMU (100 Hz),0.01,0.3054373012879237
PAMAP2 IMU (100 Hz),0.01,0.30538341326723073
PAMAP2 IMU (100 Hz),0.01,0.30532952524653767
PAMAP2 IMU (100 Hz),0.01,0.3052756372258447
PAMAP2 IMU (100 Hz),0.01,0.30522174920515166
PAMAP2 IMU (100 Hz),0.01,0.3051678611844587
PAMAP2 IMU (100 Hz),0.01,0.30511397316376565
PAMAP2 IMU (100 Hz),0.01,0.3050600851430727
PAMAP2 IMU (100 Hz),0.01,0.30500619712237964
PAMAP2 IMU (100 Hz),0.01,0.3049523091016867
PAMAP2 IMU (100 Hz),0.01,0.30489842108099374
PAMAP2 IMU (100 Hz),0.01,0.3048445330603007
PAMAP2 IMU (100 Hz),0.01,0.30479064503960773
PAMAP2 IMU (100 Hz),0.01,0.3047367570189147
PAMAP2 IMU (100 Hz),0.01,0.3046828689982217
PAMAP2 IMU (100 Hz),0.01,0.30462898097752866
PAMAP2 IMU (100 Hz),0.01,0.3045750929568357
PAMAP2 IMU (100 Hz),0.01,0.30452120493614265
PAMAP2 IMU (100 Hz),0.01,0.3044673169154497
PAMAP2 IMU (100 Hz),0.01,0.30441342889475664
PAMAP2 IMU (100 Hz),0.01,0.3043595408740637
PAMAP2 IMU (100 Hz),0.01,0.30430565285337074
PAMAP2 IMU (100 Hz),0.01,0.3042517648326777
PAMAP2 IMU (100 Hz),0.01,0.30419787681198474
PAMAP2 IMU (100 Hz),0.01,0.3041439887912917
PAMAP2 IMU (100 Hz),0.01,0.3040901007705987
PAMAP2 IMU (100 Hz),0.01,0.30403621274990567
PAMAP2 IMU (100 Hz),0.01,0.3039823247292127
PAMAP2 IMU (100 Hz),0.01,0.30392843670851966
PAMAP2 IMU (100 Hz),0.01,0.3038745486878267
PAMAP2 IMU (100 Hz),0.01,0.30382066066713365
PAMAP2 IMU (100 Hz),0.01,0.3037667726464407
PAMAP2 IMU (100 Hz),0.01,0.30371288462574775
PAMAP2 IMU (100 Hz),0.01,0.3036589966050547
PAMAP2 IMU (100 Hz),0.01,0.30360510858436174
PAMAP2 IMU (100 Hz),0.01,0.3035512205636687
PAMAP2 IMU (100 Hz),0.01,0.30349733254297573
PAMAP2 IMU (100 Hz),0.01,0.30344344452228267
PAMAP2 IMU (100 Hz),0.01,0.3033895565015897
PAMAP2 IMU (100 Hz),0.01,0.30333566848089666
PAMAP2 IMU (100 Hz),0.01,0.3032817804602037
PAMAP2 IMU (100 Hz),0.01,0.30322789243951065
PAMAP2 IMU (100 Hz),0.01,0.3031740044188177
PAMAP2 IMU (100 Hz),0.01,0.30312011639812475
PAMAP2 IMU (100 Hz),0.01,0.3030662283774317
PAMAP2 IMU (100 Hz),0.01,0.30301234035673874
PAMAP2 IMU (100 Hz),0.01,0.3029584523360457
PAMAP2 IMU (100 Hz),0.01,0.30290456431535273
PAMAP2 IMU (100 Hz),0.01,0.30285067629465967
PAMAP2 IMU (100 Hz),0.01,0.3027967882739667
PAMAP2 IMU (100 Hz),0.01,0.30274290025327366
PAMAP2 IMU (100 Hz),0.01,0.3026890122325807
PAMAP2 IMU (100 Hz),0.01,0.30263512421188765
PAMAP2 IMU (100 Hz),0.01,0.3025812361911947
PAMAP2 IMU (100 Hz),0.01,0.30252734817050164
PAMAP2 IMU (100 Hz),0.01,0.3024734601498087
PAMAP2 IMU (100 Hz),0.01,0.30241957212911574
PAMAP2 IMU (100 Hz),0.01,0.3023656841084227
PAMAP2 IMU (100 Hz),0.01,0.30231179608772973
PAMAP2 IMU (100 Hz),0.01,0.3022579080670367
PAMAP2 IMU (100 Hz),0.01,0.3022040200463437
PAMAP2 IMU (100 Hz),0.01,0.30215013202565066
PAMAP2 IMU (100 Hz),0.01,0.3020962440049577
PAMAP2 IMU (100 Hz),0.01,0.30204235598426465
PAMAP2 IMU (100 Hz),0.01,0.3019884679635717
PAMAP2 IMU (100 Hz),0.01,0.30193457994287864
PAMAP2 IMU (100 Hz),0.01,0.3018806919221857
PAMAP2 IMU (100 Hz),0.01,0.30182680390149275
PAMAP2 IMU (100 Hz),0.01,0.3017729158807997
PAMAP2 IMU (100 Hz),0.01,0.30171902786010674
PAMAP2 IMU (100 Hz),0.01,0.3016651398394137
PAMAP2 IMU (100 Hz),0.01,0.3016112518187207
PAMAP2 IMU (100 Hz),0.01,0.30155736379802767
PAMAP2 IMU (100 Hz),0.01,0.3015034757773347
PAMAP2 IMU (100 Hz),0.01,0.30144958775664166
PAMAP2 IMU (100 Hz),0.01,0.3013956997359487
PAMAP2 IMU (100 Hz),0.01,0.30134181171525565
PAMAP2 IMU (100 Hz),0.01,0.3012879236945627
PAMAP2 IMU (100 Hz),0.01,0.30123403567386975
PAMAP2 IMU (100 Hz),0.01,0.3011801476531767
PAMAP2 IMU (100 Hz),0.01,0.30112625963248374
PAMAP2 IMU (100 Hz),0.01,0.3010723716117907
PAMAP2 IMU (100 Hz),0.01,0.30101848359109773
PAMAP2 IMU (100 Hz),0.01,0.30096459557040467
PAMAP2 IMU (100 Hz),0.01,0.3009107075497117
PAMAP2 IMU (100 Hz),0.01,0.30085681952901866
PAMAP2 IMU (100 Hz),0.01,0.3008029315083257
PAMAP2 IMU (100 Hz),0.01,0.30074904348763265
PAMAP2 IMU (100 Hz),0.01,0.3006951554669397
PAMAP2 IMU (100 Hz),0.01,0.30064126744624675
PAMAP2 IMU (100 Hz),0.01,0.3005873794255537
PAMAP2 IMU (100 Hz),0.01,0.30053349140486074
PAMAP2 IMU (100 Hz),0.01,0.3004796033841677
PAMAP2 IMU (100 Hz),0.01,0.30042571536347473
PAMAP2 IMU (100 Hz),0.01,0.30037182734278167
PAMAP2 IMU (100 Hz),0.01,0.3003179393220887
PAMAP2 IMU (100 Hz),0.01,0.30026405130139566
PAMAP2 IMU (100 Hz),0.01,0.3002101632807027
PAMAP2 IMU (100 Hz),0.01,0.30015627526000965
PAMAP2 IMU (100 Hz),0.01,0.3001023872393167
PAMAP2 IMU (100 Hz),0.01,0.30004849921862375
PAMAP2 IMU (100 Hz),0.01,0.2999946111979307
PAMAP2 IMU (100 Hz),0.01,0.29994072317723774
PAMAP2 IMU (100 Hz),0.01,0.2998868351565447
PAMAP2 IMU (100 Hz),0.01,0.29983294713585174
PAMAP2 IMU (100 Hz),0.01,0.2997790591151587
PAMAP2 IMU (100 Hz),0.01,0.2997251710944657
PAMAP2 IMU (100 Hz),0.01,0.29967128307377267
PAMAP2 IMU (100 Hz),0.01,0.2996173950530797
PAMAP2 IMU (100 Hz),0.01,0.29956350703238666
PAMAP2 IMU (100 Hz),0.01,0.2995096190116937
PAMAP2 IMU (100 Hz),0.01,0.29945573099100065
PAMAP2 IMU (100 Hz),0.01,0.2994018429703077
PAMAP2 IMU (100 Hz),0.01,0.29934795494961475
PAMAP2 IMU (100 Hz),0.01,0.2992940669289217
PAMAP2 IMU (100 Hz),0.01,0.29924017890822874
PAMAP2 IMU (100 Hz),0.01,0.2991862908875357
PAMAP2 IMU (100 Hz),0.01,0.29913240286684273
PAMAP2 IMU (100 Hz),0.01,0.29907851484614967
PAMAP2 IMU (100 Hz),0.01,0.2990246268254567
PAMAP2 IMU (100 Hz),0.01,0.29897073880476366
PAMAP2 IMU (100 Hz),0.01,0.2989168507840707
PAMAP2 IMU (100 Hz),0.01,0.29886296276337765
PAMAP2 IMU (100 Hz),0.01,0.2988090747426847
PAMAP2 IMU (100 Hz),0.01,0.29875518672199175
PAMAP2 IMU (100 Hz),0.01,0.2987012987012987
PAMAP2 IMU (100 Hz),0.01,0.29864741068060574
PAMAP2 IMU (100 Hz),0.01,0.2985935226599127
PAMAP2 IMU (100 Hz),0.01,0.29853963463921973
PAMAP2 IMU (100 Hz),0.01,0.29848574661852667
PAMAP2 IMU (100 Hz),0.01,0.2984318585978337
PAMAP2 IMU (100 Hz),0.01,0.29837797057714066
PAMAP2 IMU (100 Hz),0.01,0.2983240825564477
PAMAP2 IMU (100 Hz),0.01,0.29827019453575465
PAMAP2 IMU (100 Hz),0.01,0.2982163065150617
PAMAP2 IMU (100 Hz),0.01,0.29816241849436875
PAMAP2 IMU (100 Hz),0.01,0.2981085304736757
PAMAP2 IMU (100 Hz),0.01,0.29805464245298274
PAMAP2 IMU (100 Hz),0.01,0.2980007544322897
PAMAP2 IMU (100 Hz),0.01,0.29794686641159673
PAMAP2 IMU (100 Hz),0.01,0.2978929783909037
PAMAP2 IMU (100 Hz),0.01,0.2978390903702107
PAMAP2 IMU (100 Hz),0.01,0.29778520234951766
PAMAP2 IMU (100 Hz),0.01,0.2977313143288247
PAMAP2 IMU (100 Hz),0.01,0.29767742630813165
PAMAP2 IMU (100 Hz),0.01,0.2976235382874387
PAMAP2 IMU (100 Hz),0.01,0.29756965026674576
PAMAP2 IMU (100 Hz),0.01,0.2975157622460527
PAMAP2 IMU (100 Hz),0.01,0.29746187422535975
PAMAP2 IMU (100 Hz),0.01,0.2974079862046667
PAMAP2 IMU (100 Hz),0.01,0.29735409818397374
PAMAP2 IMU (100 Hz),0.01,0.2973002101632807
PAMAP2 IMU (100 Hz),0.01,0.2972463221425877
PAMAP2 IMU (100 Hz),0.01,0.29719243412189467
PAMAP2 IMU (100 Hz),0.01,0.2971385461012017
PAMAP2 IMU (100 Hz),0.01,0.29708465808050866
PAMAP2 IMU (100 Hz),0.01,0.2970307700598157
PAMAP2 IMU (100 Hz),0.01,0.29697688203912276
PAMAP2 IMU (100 Hz),0.01,0.2969229940184297
PAMAP2 IMU (100 Hz),0.01,0.29686910599773675
PAMAP2 IMU (100 Hz),0.01,0.2968152179770437
PAMAP2 IMU (100 Hz),0.01,0.29676132995635074
PAMAP2 IMU (100 Hz),0.01,0.2967074419356577
PAMAP2 IMU (100 Hz),0.01,0.29665355391496473
PAMAP2 IMU (100 Hz),0.01,0.29659966589427167
PAMAP2 IMU (100 Hz),0.01,0.2965457778735787
PAMAP2 IMU (100 Hz),0.01,0.29649188985288566
PAMAP2 IMU (100 Hz),0.01,0.2964380018321927
PAMAP2 IMU (100 Hz),0.01,0.29638411381149965
PAMAP2 IMU (100 Hz),0.01,0.2963302257908067
PAMAP2 IMU (100 Hz),0.01,0.29627633777011375
PAMAP2 IMU (100 Hz),0.01,0.2962224497494207
PAMAP2 IMU (100 Hz),0.01,0.29616856172872774
PAMAP2 IMU (100 Hz),0.01,0.2961146737080347
PAMAP2 IMU (100 Hz),0.01,0.29606078568734173
PAMAP2 IMU (100 Hz),0.01,0.29600689766664867
PAMAP2 IMU (100 Hz),0.01,0.2959530096459557
PAMAP2 IMU (100 Hz),0.01,0.29589912162526266
PAMAP2 IMU (100 Hz),0.01,0.2958452336045697
PAMAP2 IMU (100 Hz),0.01,0.29579134558387665
PAMAP2 IMU (100 Hz),0.01,0.2957374575631837
PAMAP2 IMU (100 Hz),0.01,0.29568356954249075
PAMAP2 IMU (100 Hz),0.01,0.2956296815217977
PAMAP2 IMU (100 Hz),0.01,0.29557579350110474
PAMAP2 IMU (100 Hz),0.01,0.2955219054804117
PAMAP2 IMU (100 Hz),0.01,0.29546801745971873
PAMAP2 IMU (100 Hz),0.01,0.2954141294390257
PAMAP2 IMU (100 Hz),0.01,0.2953602414183327
PAMAP2 IMU (100 Hz),0.01,0.29530635339763966
PAMAP2 IMU (100 Hz),0.01,0.2952524653769467
PAMAP2 IMU (100 Hz),0.01,0.29519857735625366
PAMAP2 IMU (100 Hz),0.01,0.2951446893355607
PAMAP2 IMU (100 Hz),0.01,0.29509080131486776
PAMAP2 IMU (100 Hz),0.01,0.2950369132941747
PAMAP2 IMU (100 Hz),0.01,0.29498302527348175
PAMAP2 IMU (100 Hz),0.01,0.2949291372527887
PAMAP2 IMU (100 Hz),0.01,0.29487524923209574
PAMAP2 IMU (100 Hz),0.01,0.2948213612114027
PAMAP2 IMU (100 Hz),0.01,0.29476747319070973
PAMAP2 IMU (100 Hz),0.01,0.29471358517001667
PAMAP2 IMU (100 Hz),0.01,0.2946596971493237
PAMAP2 IMU (100 Hz),0.01,0.29460580912863066
PAMAP2 IMU (100 Hz),0.01,0.2945519211079377
PAMAP2 IMU (100 Hz),0.01,0.29449803308724476
PAMAP2 IMU (100 Hz),0.01,0.2944441450665517
PAMAP2 IMU (100 Hz),0.01,0.29439025704585875
PAMAP2 IMU (100 Hz),0.01,0.2943363690251657
PAMAP2 IMU (100 Hz),0.01,0.29428248100447274
PAMAP2 IMU (100 Hz),0.01,0.2942285929837797
PAMAP2 IMU (100 Hz),0.01,0.29417470496308673
PAMAP2 IMU (100 Hz),0.01,0.29412081694239367
PAMAP2 IMU (100 Hz),0.01,0.2940669289217007
PAMAP2 IMU (100 Hz),0.01,0.29401304090100766
PAMAP2 IMU (100 Hz),0.01,0.2939591528803147
PAMAP2 IMU (100 Hz),0.01,0.29390526485962165
PAMAP2 IMU (100 Hz),0.01,0.2938513768389287
PAMAP2 IMU (100 Hz),0.01,0.29379748881823575
PAMAP2 IMU (100 Hz),0.01,0.2937436007975427
PAMAP2 IMU (100 Hz),0.01,0.29368971277684974
PAMAP2 IMU (100 Hz),0.01,0.2936358247561567
PAMAP2 IMU (100 Hz),0.01,0.29358193673546373
PAMAP2 IMU (100 Hz),0.01,0.2935280487147707
PAMAP2 IMU (100 Hz),0.01,0.2934741606940777
PAMAP2 IMU (100 Hz),0.01,0.29342027267338466
PAMAP2 IMU (100 Hz),0.01,0.2933663846526917
PAMAP2 IMU (100 Hz),0.01,0.29331249663199865
PAMAP2 IMU (100 Hz),0.01,0.2932586086113057
PAMAP2 IMU (100 Hz),0.01,0.29320472059061276
PAMAP2 IMU (100 Hz),0.01,0.2931508325699197
PAMAP2 IMU (100 Hz),0.01,0.29309694454922675
PAMAP2 IMU (100 Hz),0.01,0.2930430565285337
PAMAP2 IMU (100 Hz),0.01,0.29298916850784074
PAMAP2 IMU (100 Hz),0.01,0.2929352804871477
PAMAP2 IMU (100 Hz),0.01,0.2928813924664547
PAMAP2 IMU (100 Hz),0.01,0.29282750444576167
PAMAP2 IMU (100 Hz),0.01,0.2927736164250687
PAMAP2 IMU (100 Hz),0.01,0.29271972840437566
PAMAP2 IMU (100 Hz),0.01,0.2926658403836827
PAMAP2 IMU (100 Hz),0.01,0.29261195236298976
PAMAP2 IMU (100 Hz),0.01,0.2925580643422967
PAMAP2 IMU (100 Hz),0.01,0.29250417632160375
PAMAP2 IMU (100 Hz),0.01,0.2924502883009107
PAMAP2 IMU (100 Hz),0.01,0.29239640028021774
PAMAP2 IMU (100 Hz),0.01,0.2923425122595247
PAMAP2 IMU (100 Hz),0.01,0.29228862423883173
PAMAP2 IMU (100 Hz),0.01,0.29223473621813867
PAMAP2 IMU (100 Hz),0.01,0.2921808481974457
PAMAP2 IMU (100 Hz),0.01,0.29212696017675266
PAMAP2 IMU (100 Hz),0.01,0.2920730721560597
PAMAP2 IMU (100 Hz),0.01,0.29201918413536676
PAMAP2 IMU (100 Hz),0.01,0.2919652961146737
PAMAP2 IMU (100 Hz),0.01,0.29191140809398075
PAMAP2 IMU (100 Hz),0.01,0.2918575200732877
PAMAP2 IMU (100 Hz),0.01,0.29180363205259474
PAMAP2 IMU (100 Hz),0.01,0.2917497440319017
PAMAP2 IMU (100 Hz),0.01,0.29169585601120873
PAMAP2 IMU (100 Hz),0.01,0.29164196799051567
PAMAP2 IMU (100 Hz),0.01,0.2915880799698227
PAMAP2 IMU (100 Hz),0.01,0.29153419194912966
PAMAP2 IMU (100 Hz),0.01,0.2914803039284367
PAMAP2 IMU (100 Hz),0.01,0.29142641590774376
PAMAP2 IMU (100 Hz),0.01,0.2913725278870507
PAMAP2 IMU (100 Hz),0.01,0.29131863986635775
PAMAP2 IMU (100 Hz),0.01,0.2912647518456647
PAMAP2 IMU (100 Hz),0.01,0.29121086382497174
PAMAP2 IMU (100 Hz),0.01,0.2911569758042787
PAMAP2 IMU (100 Hz),0.01,0.29110308778358573
PAMAP2 IMU (100 Hz),0.01,0.2910491997628927
PAMAP2 IMU (100 Hz),0.01,0.2909953117421997
PAMAP2 IMU (100 Hz),0.01,0.29094142372150666
PAMAP2 IMU (100 Hz),0.01,0.2908875357008137
PAMAP2 IMU (100 Hz),0.01,0.29083364768012065
PAMAP2 IMU (100 Hz),0.01,0.2907797596594277
PAMAP2 IMU (100 Hz),0.01,0.29072587163873476
PAMAP2 IMU (100 Hz),0.01,0.2906719836180417
PAMAP2 IMU (100 Hz),0.01,0.29061809559734875
PAMAP2 IMU (100 Hz),0.01,0.2905642075766557
PAMAP2 IMU (100 Hz),0.01,0.29051031955596274
PAMAP2 IMU (100 Hz),0.01,0.2904564315352697
PAMAP2 IMU (100 Hz),0.01,0.2904025435145767
PAMAP2 IMU (100 Hz),0.01,0.29034865549388367
PAMAP2 IMU (100 Hz),0.01,0.2902947674731907
PAMAP2 IMU (100 Hz),0.01,0.29024087945249766
PAMAP2 IMU (100 Hz),0.01,0.2901869914318047
PAMAP2 IMU (100 Hz),0.01,0.29013310341111176
PAMAP2 IMU (100 Hz),0.01,0.2900792153904187
PAMAP2 IMU (100 Hz),0.01,0.29002532736972575
PAMAP2 IMU (100 Hz),0.01,0.2899714393490327
PAMAP2 IMU (100 Hz),0.01,0.28991755132833974
PAMAP2 IMU (100 Hz),0.01,0.2898636633076467
PAMAP2 IMU (100 Hz),0.01,0.28980977528695373
PAMAP2 IMU (100 Hz),0.01,0.28975588726626067
PAMAP2 IMU (100 Hz),0.01,0.2897019992455677
PAMAP2 IMU (100 Hz),0.01,0.28964811122487466
PAMAP2 IMU (100 Hz),0.01,0.2895942232041817
PAMAP2 IMU (100 Hz),0.01,0.28954033518348876
PAMAP2 IMU (100 Hz),0.01,0.2894864471627957
PAMAP2 IMU (100 Hz),0.01,0.28943255914210275
PAMAP2 IMU (100 Hz),0.01,0.2893786711214097
PAMAP2 IMU (100 Hz),0.01,0.28932478310071674
PAMAP2 IMU (100 Hz),0.01,0.2892708950800237
PAMAP2 IMU (100 Hz),0.01,0.28921700705933073
PAMAP2 IMU (100 Hz),0.01,0.2891631190386377
PAMAP2 IMU (100 Hz),0.01,0.2891092310179447
PAMAP2 IMU (100 Hz),0.01,0.28905534299725166
PAMAP2 IMU (100 Hz),0.01,0.2890014549765587
PAMAP2 IMU (100 Hz),0.01,0.28894756695586576
PAMAP2 IMU (100 Hz),0.01,0.2888936789351727
PAMAP2 IMU (100 Hz),0.01,0.28883979091447975
PAMAP2 IMU (100 Hz),0.01,0.2887859028937867
PAMAP2 IMU (100 Hz),0.01,0.28873201487309375
PAMAP2 IMU (100 Hz),0.01,0.2886781268524007
PAMAP2 IMU (100 Hz),0.01,0.28862423883170774
PAMAP2 IMU (100 Hz),0.01,0.2885703508110147
PAMAP2 IMU (100 Hz),0.01,0.2885164627903217
PAMAP2 IMU (100 Hz),0.01,0.28846257476962867
PAMAP2 IMU (100 Hz),0.01,0.2884086867489357
PAMAP2 IMU (100 Hz),0.01,0.28835479872824277
PAMAP2 IMU (100 Hz),0.01,0.2883009107075497
PAMAP2 IMU (100 Hz),0.01,0.28824702268685676
PAMAP2 IMU (100 Hz),0.01,0.2881931346661637
PAMAP2 IMU (100 Hz),0.01,0.28813924664547075
PAMAP2 IMU (100 Hz),0.01,0.2880853586247777
PAMAP2 IMU (100 Hz),0.01,0.28803147060408474
PAMAP2 IMU (100 Hz),0.01,0.2879775825833917
PAMAP2 IMU (100 Hz),0.01,0.28792369456269873
PAMAP2 IMU (100 Hz),0.01,0.28786980654200567
PAMAP2 IMU (100 Hz),0.01,0.2878159185213127
PAMAP2 IMU (100 Hz),0.01,0.28776203050061966
PAMAP2 IMU (100 Hz),0.01,0.2877081424799267
PAMAP2 IMU (100 Hz),0.01,0.28765425445923376
PAMAP2 IMU (100 Hz),0.01,0.2876003664385407
PAMAP2 IMU (100 Hz),0.01,0.28754647841784775
PAMAP2 IMU (100 Hz),0.01,0.2874925903971547
PAMAP2 IMU (100 Hz),0.01,0.28743870237646174
PAMAP2 IMU (100 Hz),0.01,0.2873848143557687
PAMAP2 IMU (100 Hz),0.01,0.28733092633507573
PAMAP2 IMU (100 Hz),0.01,0.28727703831438267
PAMAP2 IMU (100 Hz),0.01,0.2872231502936897
PAMAP2 IMU (100 Hz),0.01,0.28716926227299666
PAMAP2 IMU (100 Hz),0.01,0.2871153742523037
PAMAP2 IMU (100 Hz),0.01,0.28706148623161076
PAMAP2 IMU (100 Hz),0.01,0.2870075982109177
PAMAP2 IMU (100 Hz),0.01,0.28695371019022475
PAMAP2 IMU (100 Hz),0.01,0.2868998221695317
PAMAP2 IMU (100 Hz),0.01,0.28684593414883874
PAMAP2 IMU (100 Hz),0.01,0.2867920461281457
PAMAP2 IMU (100 Hz),0.01,0.28673815810745273
PAMAP2 IMU (100 Hz),0.01,0.2866842700867597
PAMAP2 IMU (100 Hz),0.01,0.2866303820660667
PAMAP2 IMU (100 Hz),0.01,0.28657649404537366
PAMAP2 IMU (100 Hz),0.01,0.2865226060246807
PAMAP2 IMU (100 Hz),0.01,0.28646871800398777
PAMAP2 IMU (100 Hz),0.01,0.2864148299832947
PAMAP2 IMU (100 Hz),0.01,0.28636094196260176
PAMAP2 IMU (100 Hz),0.01,0.2863070539419087
PAMAP2 IMU (100 Hz),0.01,0.28625316592121575
PAMAP2 IMU (100 Hz),0.01,0.2861992779005227
PAMAP2 IMU (100 Hz),0.01,0.28614538987982974
PAMAP2 IMU (100 Hz),0.01,0.2860915018591367
PAMAP2 IMU (100 Hz),0.01,0.2860376138384437
PAMAP2 IMU (100 Hz),0.01,0.28598372581775067
PAMAP2 IMU (100 Hz),0.01,0.2859298377970577
PAMAP2 IMU (100 Hz),0.01,0.28587594977636477
PAMAP2 IMU (100 Hz),0.01,0.2858220617556717
PAMAP2 IMU (100 Hz),0.01,0.28576817373497876
PAMAP2 IMU (100 Hz),0.01,0.2857142857142857
PAMAP2 IMU (100 Hz),0.01,0.28566039769359275
PAMAP2 IMU (100 Hz),0.01,0.2856065096728997
PAMAP2 IMU (100 Hz),0.01,0.28555262165220674
PAMAP2 IMU (100 Hz),0.01,0.2854987336315137
PAMAP2 IMU (100 Hz),0.01,0.28544484561082073
PAMAP2 IMU (100 Hz),0.01,0.28539095759012767
PAMAP2 IMU (100 Hz),0.01,0.2853370695694347
PAMAP2 IMU (100 Hz),0.01,0.28528318154874166
PAMAP2 IMU (100 Hz),0.01,0.2852292935280487
PAMAP2 IMU (100 Hz),0.01,0.28517540550735576
PAMAP2 IMU (100 Hz),0.01,0.2851215174866627
PAMAP2 IMU (100 Hz),0.01,0.28506762946596975
PAMAP2 IMU (100 Hz),0.01,0.2850137414452767
PAMAP2 IMU (100 Hz),0.01,0.28495985342458374
PAMAP2 IMU (100 Hz),0.01,0.2849059654038907
PAMAP2 IMU (100 Hz),0.01,0.28485207738319773
PAMAP2 IMU (100 Hz),0.01,0.2847981893625047
PAMAP2 IMU (100 Hz),0.01,0.2847443013418117
PAMAP2 IMU (100 Hz),0.01,0.28469041332111866
PAMAP2 IMU (100 Hz),0.01,0.2846365253004257
PAMAP2 IMU (100 Hz),0.01,0.28458263727973276
PAMAP2 IMU (100 Hz),0.01,0.2845287492590397
PAMAP2 IMU (100 Hz),0.01,0.28447486123834675
PAMAP2 IMU (100 Hz),0.01,0.2844209732176537
PAMAP2 IMU (100 Hz),0.01,0.28436708519696074
PAMAP2 IMU (100 Hz),0.01,0.2843131971762677
PAMAP2 IMU (100 Hz),0.01,0.28425930915557474
PAMAP2 IMU (100 Hz),0.01,0.2842054211348817
PAMAP2 IMU (100 Hz),0.01,0.2841515331141887
PAMAP2 IMU (100 Hz),0.01,0.28409764509349567
PAMAP2 IMU (100 Hz),0.01,0.2840437570728027
PAMAP2 IMU (100 Hz),0.01,0.28398986905210977
PAMAP2 IMU (100 Hz),0.01,0.2839359810314167
PAMAP2 IMU (100 Hz),0.01,0.28388209301072376
PAMAP2 IMU (100 Hz),0.01,0.2838282049900307
PAMAP2 IMU (100 Hz),0.01,0.28377431696933775
PAMAP2 IMU (100 Hz),0.01,0.2837204289486447
PAMAP2 IMU (100 Hz),0.01,0.28366654092795174
PAMAP2 IMU (100 Hz),0.01,0.2836126529072587
PAMAP2 IMU (100 Hz),0.01,0.28355876488656573
PAMAP2 IMU (100 Hz),0.01,0.28350487686587267
PAMAP2 IMU (100 Hz),0.01,0.2834509888451797
PAMAP2 IMU (100 Hz),0.01,0.28339710082448677
PAMAP2 IMU (100 Hz),0.01,0.2833432128037937
PAMAP2 IMU (100 Hz),0.01,0.28328932478310076
PAMAP2 IMU (100 Hz),0.01,0.2832354367624077
PAMAP2 IMU (100 Hz),0.01,0.28318154874171475
PAMAP2 IMU (100 Hz),0.01,0.2831276607210217
PAMAP2 IMU (100 Hz),0.01,0.28307377270032874
PAMAP2 IMU (100 Hz),0.01,0.2830198846796357
PAMAP2 IMU (100 Hz),0.01,0.28296599665894273
PAMAP2 IMU (100 Hz),0.01,0.28291210863824967
PAMAP2 IMU (100 Hz),0.01,0.2828582206175567
PAMAP2 IMU (100 Hz),0.01,0.28280433259686377
PAMAP2 IMU (100 Hz),0.01,0.2827504445761707
PAMAP2 IMU (100 Hz),0.01,0.28269655655547776
PAMAP2 IMU (100 Hz),0.01,0.2826426685347847
PAMAP2 IMU (100 Hz),0.01,0.28258878051409175
PAMAP2 IMU (100 Hz),0.01,0.2825348924933987
PAMAP2 IMU (100 Hz),0.01,0.28248100447270574
PAMAP2 IMU (100 Hz),0.01,0.2824271164520127
PAMAP2 IMU (100 Hz),0.01,0.28237322843131973
PAMAP2 IMU (100 Hz),0.01,0.2823193404106267
PAMAP2 IMU (100 Hz),0.01,0.2822654523899337
PAMAP2 IMU (100 Hz),0.01,0.28221156436924066
PAMAP2 IMU (100 Hz),0.01,0.2821576763485477
PAMAP2 IMU (100 Hz),0.01,0.28210378832785477
PAMAP2 IMU (100 Hz),0.01,0.2820499003071617
PAMAP2 IMU (100 Hz),0.01,0.28199601228646876
PAMAP2 IMU (100 Hz),0.01,0.2819421242657757
PAMAP2 IMU (100 Hz),0.01,0.28188823624508275
PAMAP2 IMU (100 Hz),0.01,0.2818343482243897
PAMAP2 IMU (100 Hz),0.01,0.28178046020369674
PAMAP2 IMU (100 Hz),0.01,0.2817265721830037
