regime,dev1,dev2,dev3,t_min
persistent,True,True,True,6.707222222222223
persistent,True,True,True,6.707777777777777
persistent,True,True,True,6.708333333333333
persistent,True,True,True,6.70888888888889
persistent,True,True,True,6.709444444444444
persistent,True,True,True,6.71
persistent,True,True,True,6.710555555555556
persistent,True,True,True,6.711111111111111
persistent,True,True,True,6.711666666666667
persistent,True,True,True,6.7122222222222225
persistent,True,True,True,6.712777777777777
persistent,True,True,True,6.713333333333334
persistent,True,True,True,6.713888888888889
persistent,True,True,True,6.714444444444444
persistent,True,True,True,6.715
persistent,True,True,True,6.7155555555555555
persistent,True,True,True,6.71611111111111
persistent,True,True,True,6.716666666666667
persistent,True,True,True,6.717222222222222
persistent,True,True,True,6.717777777777778
persistent,True,True,True,6.718333333333334
persistent,True,True,True,6.7188888888888885
persistent,True,True,True,6.719444444444445
persistent,True,True,True,6.72
persistent,True,True,True,6.720555555555555
persistent,True,True,True,6.721111111111111
persistent,True,True,True,6.721666666666667
persistent,True,True,True,6.722222222222222
persistent,True,True,True,6.722777777777778
persistent,True,True,True,6.723333333333333
persistent,True,True,True,6.723888888888889
persistent,True,True,True,6.724444444444444
persistent,True,True,True,6.725
persistent,True,True,True,6.725555555555556
persistent,True,True,True,6.726111111111111
persistent,True,True,True,6.7266666666666675
persistent,True,True,True,6.727222222222222
persistent,True,True,True,6.727777777777778
persistent,True,True,True,6.7283333333333335
persistent,True,True,True,6.728888888888889
persistent,True,True,True,6.729444444444444
persistent,True,True,True,6.73
persistent,True,True,True,6.730555555555555
persistent,True,True,True,6.731111111111111
persistent,True,True,True,6.7316666666666665
persistent,True,True,True,6.732222222222222
persistent,True,True,True,6.732777777777778
persistent,True,True,True,6.733333333333333
persistent,True,True,True,6.733888888888889
persistent,True,True,True,6.734444444444445
persistent,True,True,True,6.735
persistent,True,True,True,6.735555555555555
persistent,True,True,True,6.736111111111112
persistent,True,True,True,6.736666666666666
persistent,True,True,True,6.737222222222223
persistent,True,True,True,6.737777777777778
persistent,True,True,True,6.738333333333333
persistent,True,True,True,6.738888888888889
persistent,True,True,True,6.739444444444445
persistent,True,True,True,6.739999999999999
persistent,True,True,True,6.740555555555556
persistent,True,True,True,6.741111111111111
persistent,True,True,True,6.741666666666666
persistent,True,True,True,6.742222222222223
persistent,True,True,True,6.7427777777777775
persistent,True,True,True,6.743333333333334
persistent,True,True,True,6.743888888888889
persistent,True,True,True,6.7444444444444445
persistent,True,True,True,6.745
persistent,True,True,True,6.745555555555556
persistent,True,True,True,6.7461111111111105
persistent,True,True,True,6.746666666666667
persistent,True,True,True,6.747222222222222
persistent,True,True,True,6.747777777777778
persistent,True,True,True,6.748333333333333
persistent,True,True,True,6.748888888888889
persistent,True,True,True,6.749444444444444
persistent,True,True,True,6.75
persistent,True,True,True,6.750555555555556
persistent,True,True,True,6.751111111111111
persistent,True,True,True,6.751666666666667
persistent,True,True,True,6.752222222222222
persistent,True,True,True,6.752777777777778
persistent,True,True,True,6.753333333333333
persistent,True,True,True,6.7538888888888895
persistent,True,True,True,6.754444444444444
persistent,True,True,True,6.755
persistent,True,True,True,6.7555555555555555
persistent,True,True,True,6.756111111111111
persistent,True,True,True,6.756666666666666
persistent,True,True,True,6.7572222222222225
persistent,True,True,True,6.757777777777777
persistent,True,True,True,6.758333333333334
persistent,True,True,True,6.758888888888889
persistent,True,True,True,6.759444444444444
persistent,True,True,True,6.760000000000001
persistent,True,True,True,6.760555555555555
persistent,True,True,True,6.761111111111111
persistent,True,True,True,6.761666666666667
persistent,True,True,True,6.762222222222222
persistent,True,True,True,6.762777777777777
persistent,True,True,True,6.763333333333334
persistent,True,True,True,6.763888888888888
persistent,True,True,True,6.764444444444445
persistent,True,True,True,6.765
persistent,True,True,True,6.765555555555555
persistent,True,True,True,6.766111111111111
persistent,True,True,True,6.766666666666667
persistent,True,True,True,6.767222222222222
persistent,True,True,True,6.767777777777778
persistent,True,True,True,6.7683333333333335
persistent,True,True,True,6.768888888888889
persistent,True,True,True,6.769444444444445
persistent,True,True,True,6.77
persistent,True,True,True,6.770555555555556
persistent,True,True,True,6.771111111111111
persistent,True,True,True,6.7716666666666665
persistent,True,True,True,6.772222222222222
persistent,True,True,True,6.772777777777778
persistent,True,True,True,6.7733333333333325
persistent,True,True,True,6.773888888888889
persistent,True,True,True,6.774444444444444
persistent,True,True,True,6.775
persistent,True,True,True,6.775555555555556
persistent,True,True,True,6.776111111111111
persistent,True,True,True,6.776666666666667
persistent,True,True,True,6.777222222222222
persistent,True,True,True,6.777777777777778
persistent,True,True,True,6.778333333333333
persistent,True,True,True,6.778888888888889
persistent,True,True,True,6.779444444444445
persistent,True,True,True,6.78
persistent,True,True,True,6.780555555555555
persistent,True,True,True,6.7811111111111115
persistent,True,True,True,6.781666666666666
persistent,True,True,True,6.782222222222222
persistent,True,True,True,6.782777777777778
persistent,True,True,True,6.783333333333333
persistent,True,True,True,6.78388888888889
persistent,True,True,True,6.7844444444444445
persistent,True,True,True,6.785
persistent,True,True,True,6.785555555555556
persistent,True,True,True,6.786111111111111
persistent,True,True,True,6.786666666666666
persistent,True,True,True,6.787222222222223
persistent,True,True,True,6.7877777777777775
persistent,True,True,True,6.788333333333333
persistent,True,True,True,6.788888888888889
persistent,True,True,True,6.789444444444444
persistent,True,True,True,6.79
persistent,True,True,True,6.790555555555556
persistent,True,True,True,6.79111111111111
persistent,True,True,True,6.791666666666667
persistent,True,True,True,6.792222222222223
persistent,True,True,True,6.792777777777777
persistent,True,True,True,6.793333333333334
persistent,True,True,True,6.793888888888889
persistent,True,True,True,6.794444444444445
persistent,True,True,True,6.795
persistent,True,True,True,6.795555555555556
persistent,True,True,True,6.796111111111111
persistent,True,True,True,6.796666666666667
persistent,True,True,True,6.797222222222222
persistent,True,True,True,6.797777777777778
persistent,True,True,True,6.798333333333333
persistent,True,True,True,6.7988888888888885
persistent,True,True,True,6.799444444444444
persistent,True,True,True,6.8
persistent,True,True,True,6.800555555555556
persistent,True,True,True,6.801111111111111
persistent,True,True,True,6.801666666666667
persistent,True,True,True,6.802222222222222
persistent,True,True,True,6.802777777777778
persistent,True,True,True,6.803333333333333
persistent,True,True,True,6.803888888888889
persistent,True,True,True,6.804444444444444
persistent,True,True,True,6.805000000000001
persistent,True,True,True,6.805555555555555
persistent,True,True,True,6.806111111111111
persistent,True,True,True,6.806666666666667
persistent,True,True,True,6.807222222222222
persistent,True,True,True,6.807777777777777
persistent,True,True,True,6.808333333333334
persistent,True,True,True,6.808888888888889
persistent,True,True,True,6.809444444444444
persistent,True,True,True,6.8100000000000005
persistent,True,True,True,6.810555555555555
persistent,True,True,True,6.811111111111112
persistent,True,True,True,6.8116666666666665
persistent,True,True,True,6.812222222222222
persistent,True,True,True,6.812777777777778
persistent,True,True,True,6.8133333333333335
persistent,True,True,True,6.813888888888888
persistent,True,True,True,6.814444444444445
persistent,True,True,True,6.8149999999999995
persistent,True,True,True,6.815555555555556
persistent,True,True,True,6.816111111111111
persistent,True,True,True,6.816666666666666
persistent,True,True,True,6.817222222222223
persistent,True,True,True,6.817777777777778
persistent,True,True,True,6.818333333333333
persistent,True,True,True,6.818888888888889
persistent,True,True,True,6.819444444444445
persistent,True,True,True,6.819999999999999
persistent,True,True,True,6.820555555555556
persistent,True,True,True,6.821111111111111
persistent,True,True,True,6.821666666666667
persistent,True,True,True,6.822222222222222
persistent,True,True,True,6.822777777777778
persistent,True,True,True,6.823333333333333
persistent,True,True,True,6.823888888888889
persistent,True,True,True,6.824444444444444
persistent,True,True,True,6.825
persistent,True,True,True,6.825555555555556
persistent,True,True,True,6.8261111111111115
persistent,True,True,True,6.826666666666667
persistent,True,True,True,6.827222222222222
persistent,True,True,True,6.827777777777778
persistent,True,True,True,6.828333333333333
persistent,True,True,True,6.828888888888889
persistent,True,True,True,6.829444444444444
persistent,True,True,True,6.83
persistent,True,True,True,6.830555555555555
persistent,True,True,True,6.831111111111111
persistent,True,True,True,6.831666666666666
persistent,True,True,True,6.832222222222223
persistent,True,True,True,6.832777777777777
persistent,True,True,True,6.833333333333333
persistent,True,True,True,6.83388888888889
persistent,True,True,True,6.834444444444444
persistent,True,True,True,6.835
persistent,True,True,True,6.835555555555556
persistent,True,True,True,6.836111111111111
persistent,True,True,True,6.836666666666667
persistent,True,True,True,6.8372222222222225
persistent,True,True,True,6.837777777777777
persistent,True,True,True,6.838333333333334
persistent,True,True,True,6.838888888888889
persistent,True,True,True,6.839444444444444
persistent,True,True,True,6.84
persistent,True,True,True,6.8405555555555555
persistent,True,True,True,6.84111111111111
persistent,True,True,True,6.841666666666667
persistent,True,True,True,6.842222222222222
persistent,True,True,True,6.842777777777778
persistent,True,True,True,6.843333333333334
persistent,True,True,True,6.8438888888888885
persistent,True,True,True,6.844444444444445
persistent,True,True,True,6.845
persistent,True,True,True,6.845555555555555
persistent,True,True,True,6.846111111111111
persistent,True,True,True,6.846666666666667
persistent,True,True,True,6.847222222222222
persistent,True,True,True,6.847777777777778
persistent,True,True,True,6.848333333333333
persistent,True,True,True,6.848888888888889
persistent,True,True,True,6.849444444444444
persistent,True,True,True,6.85
persistent,True,True,True,6.850555555555556
persistent,True,True,True,6.851111111111111
persistent,True,True,True,6.8516666666666675
persistent,True,True,True,6.852222222222222
persistent,True,True,True,6.852777777777778
persistent,True,True,True,6.8533333333333335
persistent,True,True,True,6.853888888888889
persistent,True,True,True,6.854444444444444
persistent,True,True,True,6.855
persistent,True,True,True,6.855555555555555
persistent,True,True,True,6.856111111111111
persistent,True,True,True,6.8566666666666665
persistent,True,True,True,6.857222222222222
persistent,True,True,True,6.857777777777778
persistent,True,True,True,6.858333333333333
persistent,True,True,True,6.858888888888889
persistent,True,True,True,6.859444444444445
persistent,True,True,True,6.86
persistent,True,True,True,6.860555555555555
persistent,True,True,True,6.861111111111112
persistent,True,True,True,6.861666666666666
persistent,True,True,True,6.862222222222223
persistent,True,True,True,6.862777777777778
persistent,True,True,True,6.863333333333333
persistent,True,True,True,6.863888888888889
persistent,True,True,True,6.864444444444445
persistent,True,True,True,6.864999999999999
persistent,True,True,True,6.865555555555556
persistent,True,True,True,6.866111111111111
persistent,True,True,True,6.866666666666666
persistent,True,True,True,6.867222222222223
persistent,True,True,True,6.8677777777777775
persistent,True,True,True,6.868333333333334
persistent,True,True,True,6.868888888888889
persistent,True,True,True,6.8694444444444445
persistent,True,True,True,6.87
persistent,True,True,True,6.870555555555556
persistent,True,True,True,6.8711111111111105
persistent,True,True,True,6.871666666666667
persistent,True,True,True,6.872222222222222
persistent,True,True,True,6.872777777777778
persistent,True,True,True,6.873333333333333
persistent,True,True,True,6.873888888888889
persistent,True,True,True,6.874444444444444
persistent,True,True,True,6.875
persistent,True,True,True,6.875555555555556
persistent,True,True,True,6.876111111111111
persistent,True,True,True,6.876666666666667
persistent,True,True,True,6.877222222222222
persistent,True,True,True,6.877777777777778
persistent,True,True,True,6.878333333333333
persistent,True,True,True,6.8788888888888895
persistent,True,True,True,6.879444444444444
persistent,True,True,True,6.88
persistent,True,True,True,6.8805555555555555
persistent,True,True,True,6.881111111111111
persistent,True,True,True,6.881666666666666
persistent,True,True,True,6.8822222222222225
persistent,True,True,True,6.882777777777777
persistent,True,True,True,6.883333333333334
persistent,True,True,True,6.883888888888889
persistent,True,True,True,6.884444444444444
persistent,True,True,True,6.885000000000001
persistent,True,True,True,6.885555555555555
persistent,True,True,True,6.886111111111111
persistent,True,True,True,6.886666666666667
persistent,True,True,True,6.887222222222222
persistent,True,True,True,6.887777777777777
persistent,True,True,True,6.888333333333334
persistent,True,True,True,6.888888888888888
persistent,True,True,True,6.889444444444445
persistent,True,True,True,6.89
persistent,True,True,True,6.890555555555555
persistent,True,True,True,6.891111111111111
persistent,True,True,True,6.891666666666667
persistent,True,True,True,6.892222222222222
persistent,True,True,True,6.892777777777778
persistent,True,True,True,6.8933333333333335
persistent,True,True,True,6.893888888888889
persistent,True,True,True,6.894444444444445
persistent,True,True,True,6.895
persistent,True,True,True,6.895555555555556
persistent,True,True,True,6.896111111111111
persistent,True,True,True,6.8966666666666665
persistent,True,True,True,6.897222222222222
persistent,True,True,True,6.897777777777778
persistent,True,True,True,6.8983333333333325
persistent,True,True,True,6.898888888888889
persistent,True,True,True,6.899444444444444
persistent,True,True,True,6.9
persistent,True,True,True,6.900555555555556
persistent,True,True,True,6.901111111111111
persistent,True,True,True,6.901666666666667
persistent,True,True,True,6.902222222222222
persistent,True,True,True,6.902777777777778
persistent,True,True,True,6.903333333333333
persistent,True,True,True,6.903888888888889
persistent,True,True,True,6.904444444444445
persistent,True,True,True,6.905
persistent,True,True,True,6.905555555555555
persistent,True,True,True,6.9061111111111115
persistent,True,True,True,6.906666666666666
persistent,True,True,True,6.907222222222222
persistent,True,True,True,6.907777777777778
persistent,True,True,True,6.908333333333333
persistent,True,True,True,6.90888888888889
persistent,True,True,True,6.9094444444444445
persistent,True,True,True,6.91
persistent,True,True,True,6.910555555555556
persistent,True,True,True,6.911111111111111
persistent,True,True,True,6.911666666666666
persistent,True,True,True,6.912222222222223
persistent,True,True,True,6.9127777777777775
persistent,True,True,True,6.913333333333333
persistent,True,True,True,6.913888888888889
persistent,True,True,True,6.914444444444444
persistent,True,True,True,6.915
persistent,True,True,True,6.915555555555556
persistent,True,True,True,6.91611111111111
persistent,True,True,True,6.916666666666667
persistent,True,True,True,6.917222222222223
persistent,True,True,True,6.917777777777777
persistent,True,True,True,6.918333333333334
persistent,True,True,True,6.918888888888889
persistent,True,True,True,6.919444444444445
persistent,True,True,True,6.92
persistent,True,True,True,6.920555555555556
persistent,True,True,True,6.921111111111111
persistent,True,True,True,6.921666666666667
persistent,True,True,True,6.922222222222222
persistent,True,True,True,6.922777777777778
persistent,True,True,True,6.923333333333333
persistent,True,True,True,6.9238888888888885
persistent,True,True,True,6.924444444444444
persistent,True,True,True,6.925
persistent,True,True,True,6.925555555555556
persistent,True,True,True,6.926111111111111
persistent,True,True,True,6.926666666666667
persistent,True,True,True,6.927222222222222
persistent,True,True,True,6.927777777777778
persistent,True,True,True,6.928333333333333
persistent,True,True,True,6.928888888888889
persistent,True,True,True,6.929444444444444
persistent,True,True,True,6.930000000000001
persistent,True,True,True,6.930555555555555
persistent,True,True,True,6.931111111111111
persistent,True,True,True,6.931666666666667
persistent,True,True,True,6.932222222222222
persistent,True,True,True,6.932777777777777
persistent,True,True,True,6.933333333333334
persistent,True,True,True,6.933888888888889
persistent,True,True,True,6.934444444444444
persistent,True,True,True,6.9350000000000005
persistent,True,True,True,6.935555555555555
persistent,True,True,True,6.936111111111112
persistent,True,True,True,6.9366666666666665
persistent,True,True,True,6.937222222222222
persistent,True,True,True,6.937777777777778
persistent,True,True,True,6.9383333333333335
persistent,True,True,True,6.938888888888888
persistent,True,True,True,6.939444444444445
persistent,True,True,True,6.9399999999999995
persistent,True,True,True,6.940555555555556
persistent,True,True,True,6.941111111111111
persistent,True,True,True,6.941666666666666
persistent,True,True,True,6.942222222222223
persistent,True,True,True,6.942777777777778
persistent,True,True,True,6.943333333333333
persistent,True,True,True,6.943888888888889
persistent,True,True,True,6.944444444444445
persistent,True,True,True,6.944999999999999
persistent,True,True,True,6.945555555555556
persistent,True,True,True,6.946111111111111
persistent,True,True,True,6.946666666666667
persistent,True,True,True,6.947222222222222
persistent,True,True,True,6.947777777777778
persistent,True,True,True,6.948333333333333
persistent,True,True,True,6.948888888888889
persistent,True,True,True,6.949444444444444
persistent,True,True,True,6.95
persistent,True,True,True,6.950555555555556
persistent,True,True,True,6.9511111111111115
persistent,True,True,True,6.951666666666667
persistent,True,True,True,6.952222222222222
persistent,True,True,True,6.952777777777778
persistent,True,True,True,6.953333333333333
persistent,True,True,True,6.953888888888889
persistent,True,True,True,6.954444444444444
persistent,True,True,True,6.955
persistent,True,True,True,6.955555555555555
persistent,True,True,True,6.956111111111111
persistent,True,True,True,6.956666666666666
persistent,True,True,True,6.957222222222223
persistent,True,True,True,6.957777777777777
persistent,True,True,True,6.958333333333333
persistent,True,True,True,6.95888888888889
persistent,True,True,True,6.959444444444444
persistent,True,True,True,6.96
persistent,True,True,True,6.960555555555556
persistent,True,True,True,6.961111111111111
persistent,True,True,True,6.961666666666667
persistent,True,True,True,6.9622222222222225
persistent,True,True,True,6.962777777777777
persistent,True,True,True,6.963333333333334
persistent,True,True,True,6.963888888888889
persistent,True,True,True,6.964444444444444
persistent,True,True,True,6.965
persistent,True,True,True,6.9655555555555555
persistent,True,True,True,6.96611111111111
persistent,True,True,True,6.966666666666667
persistent,True,True,True,6.967222222222222
persistent,True,True,True,6.967777777777778
persistent,True,True,True,6.968333333333334
persistent,True,True,True,6.9688888888888885
persistent,True,True,True,6.969444444444445
persistent,True,True,True,6.97
persistent,True,True,True,6.970555555555555
persistent,True,True,True,6.971111111111111
persistent,True,True,True,6.971666666666667
persistent,True,True,True,6.972222222222222
persistent,True,True,True,6.972777777777778
persistent,True,True,True,6.973333333333333
persistent,True,True,True,6.973888888888889
persistent,True,True,True,6.974444444444444
persistent,True,True,True,6.975
persistent,True,True,True,6.975555555555556
persistent,True,True,True,6.976111111111111
persistent,True,True,True,6.9766666666666675
persistent,True,True,True,6.977222222222222
persistent,True,True,True,6.977777777777778
persistent,True,True,True,6.9783333333333335
persistent,True,True,True,6.978888888888889
persistent,True,True,True,6.979444444444444
persistent,True,True,True,6.98
persistent,True,True,True,6.980555555555555
persistent,True,True,True,6.981111111111111
persistent,True,True,True,6.9816666666666665
persistent,True,True,True,6.982222222222222
persistent,True,True,True,6.982777777777778
persistent,True,True,True,6.983333333333333
persistent,True,True,True,6.983888888888889
persistent,True,True,True,6.984444444444445
persistent,True,True,True,6.985
persistent,True,True,True,6.985555555555555
persistent,True,True,True,6.986111111111112
persistent,True,True,True,6.986666666666666
persistent,True,True,True,6.987222222222223
persistent,True,True,True,6.987777777777778
persistent,True,True,True,6.988333333333333
persistent,True,True,True,6.988888888888889
persistent,True,True,True,6.989444444444445
persistent,True,True,True,6.989999999999999
persistent,True,True,True,6.990555555555556
persistent,True,True,True,6.991111111111111
persistent,True,True,True,6.991666666666666
persistent,True,True,True,6.992222222222223
persistent,True,True,True,6.9927777777777775
persistent,True,True,True,6.993333333333334
persistent,True,True,True,6.993888888888889
persistent,True,True,True,6.9944444444444445
persistent,True,True,True,6.995
persistent,True,True,True,6.995555555555556
persistent,True,True,True,6.9961111111111105
persistent,True,True,True,6.996666666666667
persistent,True,True,True,6.997222222222222
persistent,True,True,True,6.997777777777778
persistent,True,True,True,6.998333333333333
persistent,True,True,True,6.998888888888889
persistent,True,True,True,6.999444444444444
persistent,True,True,True,7.0
persistent,True,True,True,7.000555555555556
persistent,True,True,True,7.001111111111111
persistent,True,True,True,7.001666666666667
persistent,True,True,True,7.002222222222222
persistent,True,True,True,7.002777777777778
persistent,True,True,True,7.003333333333333
persistent,True,True,True,7.0038888888888895
persistent,True,True,True,7.004444444444444
persistent,True,True,True,7.005
persistent,True,True,True,7.0055555555555555
persistent,True,True,True,7.006111111111111
persistent,True,True,True,7.006666666666666
persistent,True,True,True,7.0072222222222225
persistent,True,True,True,7.007777777777777
persistent,True,True,True,7.008333333333334
persistent,True,True,True,7.008888888888889
persistent,True,True,True,7.009444444444444
persistent,True,True,True,7.010000000000001
persistent,True,True,True,7.010555555555555
persistent,True,True,True,7.011111111111111
persistent,True,True,True,7.011666666666667
persistent,True,True,True,7.012222222222222
persistent,True,True,True,7.012777777777777
persistent,True,True,True,7.013333333333334
persistent,True,True,True,7.013888888888888
persistent,True,True,True,7.014444444444445
persistent,True,True,True,7.015
persistent,True,True,True,7.015555555555555
persistent,True,True,True,7.016111111111111
persistent,True,True,True,7.016666666666667
persistent,True,True,True,7.017222222222222
persistent,True,True,True,7.017777777777778
persistent,True,True,True,7.0183333333333335
persistent,True,True,True,7.018888888888889
persistent,True,True,True,7.019444444444445
persistent,True,True,True,7.02
persistent,True,True,True,7.020555555555556
persistent,True,True,True,7.021111111111111
persistent,True,True,True,7.0216666666666665
persistent,True,True,True,7.022222222222222
persistent,True,True,True,7.022777777777778
persistent,True,True,True,7.0233333333333325
persistent,True,True,True,7.023888888888889
persistent,True,True,True,7.024444444444444
persistent,True,True,True,7.025
persistent,True,True,True,7.025555555555556
persistent,True,True,True,7.026111111111111
persistent,True,True,True,7.026666666666667
persistent,True,True,True,7.027222222222222
persistent,True,True,True,7.027777777777778
persistent,True,True,True,7.028333333333333
persistent,True,True,True,7.028888888888889
persistent,True,True,True,7.029444444444445
persistent,True,True,True,7.03
persistent,True,True,True,7.030555555555555
persistent,True,True,True,7.0311111111111115
persistent,True,True,True,7.031666666666666
persistent,True,True,True,7.032222222222222
persistent,True,True,True,7.032777777777778
persistent,True,True,True,7.033333333333333
persistent,True,True,True,7.03388888888889
persistent,True,True,True,7.0344444444444445
persistent,True,True,True,7.035
persistent,True,True,True,7.035555555555556
persistent,True,True,True,7.036111111111111
persistent,True,True,True,7.036666666666666
persistent,True,True,True,7.037222222222223
persistent,True,True,True,7.0377777777777775
persistent,True,True,True,7.038333333333333
persistent,True,True,True,7.038888888888889
persistent,True,True,True,7.039444444444444
persistent,True,True,True,7.04
persistent,True,True,True,7.040555555555556
persistent,True,True,True,7.04111111111111
persistent,True,True,True,7.041666666666667
persistent,True,True,True,7.042222222222223
persistent,True,True,True,7.042777777777777
persistent,True,True,True,7.043333333333334
persistent,True,True,True,7.043888888888889
persistent,True,True,True,7.044444444444445
persistent,True,True,True,7.045
persistent,True,True,True,7.045555555555556
persistent,True,True,True,7.046111111111111
persistent,True,True,True,7.046666666666667
persistent,True,True,True,7.047222222222222
persistent,True,True,True,7.047777777777778
persistent,True,True,True,7.048333333333333
persistent,True,True,True,7.0488888888888885
persistent,True,True,True,7.049444444444444
persistent,True,True,True,7.05
persistent,True,True,True,7.050555555555556
persistent,True,True,True,7.051111111111111
persistent,True,True,True,7.051666666666667
persistent,True,True,True,7.052222222222222
persistent,True,True,True,7.052777777777778
persistent,True,True,True,7.053333333333333
persistent,True,True,True,7.053888888888889
persistent,True,True,True,7.054444444444444
persistent,True,True,True,7.055000000000001
persistent,True,True,True,7.055555555555555
persistent,True,True,True,7.056111111111111
persistent,True,True,True,7.056666666666667
persistent,True,True,True,7.057222222222222
persistent,True,True,True,7.057777777777777
persistent,True,True,True,7.058333333333334
persistent,True,True,True,7.058888888888889
persistent,True,True,True,7.059444444444444
persistent,True,True,True,7.0600000000000005
persistent,True,True,True,7.060555555555555
persistent,True,True,True,7.061111111111112
persistent,True,True,True,7.0616666666666665
persistent,True,True,True,7.062222222222222
persistent,True,True,True,7.062777777777778
persistent,True,True,True,7.0633333333333335
persistent,True,True,True,7.063888888888888
persistent,True,True,True,7.064444444444445
persistent,True,True,True,7.0649999999999995
persistent,True,True,True,7.065555555555556
persistent,True,True,True,7.066111111111111
persistent,True,True,True,7.066666666666666
persistent,True,True,True,7.067222222222223
persistent,True,True,True,7.067777777777778
persistent,True,True,True,7.068333333333333
persistent,True,True,True,7.068888888888889
persistent,True,True,True,7.069444444444445
persistent,True,True,True,7.069999999999999
persistent,True,True,True,7.070555555555556
persistent,True,True,True,7.071111111111111
persistent,True,True,True,7.071666666666667
persistent,True,True,True,7.072222222222222
persistent,True,True,True,7.072777777777778
persistent,True,True,True,7.073333333333333
persistent,True,True,True,7.073888888888889
persistent,True,True,True,7.074444444444444
persistent,True,True,True,7.075
persistent,True,True,True,7.075555555555556
persistent,True,True,True,7.0761111111111115
persistent,True,True,True,7.076666666666667
persistent,True,True,True,7.077222222222222
persistent,True,True,True,7.077777777777778
persistent,True,True,True,7.078333333333333
persistent,True,True,True,7.078888888888889
persistent,True,True,True,7.079444444444444
persistent,True,True,True,7.08
persistent,True,True,True,7.080555555555555
persistent,True,True,True,7.081111111111111
persistent,True,True,True,7.081666666666666
persistent,True,True,True,7.082222222222223
persistent,True,True,True,7.082777777777777
persistent,True,True,True,7.083333333333333
persistent,True,True,True,7.08388888888889
persistent,True,True,True,7.084444444444444
persistent,True,True,True,7.085
persistent,True,True,True,7.085555555555556
persistent,True,True,True,7.086111111111111
persistent,True,True,True,7.086666666666667
persistent,True,True,True,7.0872222222222225
persistent,True,True,True,7.087777777777777
persistent,True,True,True,7.088333333333334
persistent,True,True,True,7.088888888888889
persistent,True,True,True,7.089444444444444
persistent,True,True,True,7.09
persistent,True,True,True,7.0905555555555555
persistent,True,True,True,7.09111111111111
persistent,True,True,True,7.091666666666667
persistent,True,True,True,7.092222222222222
persistent,True,True,True,7.092777777777778
persistent,True,True,True,7.093333333333334
persistent,True,True,True,7.0938888888888885
persistent,True,True,True,7.094444444444445
persistent,True,True,True,7.095
persistent,True,True,True,7.095555555555555
persistent,True,True,True,7.096111111111111
persistent,True,True,True,7.096666666666667
persistent,True,True,True,7.097222222222222
persistent,True,True,True,7.097777777777778
persistent,True,True,True,7.098333333333333
persistent,True,True,True,7.098888888888889
persistent,True,True,True,7.099444444444444
persistent,True,True,True,7.1
persistent,True,True,True,7.100555555555556
persistent,True,True,True,7.101111111111111
persistent,True,True,True,7.1016666666666675
persistent,True,True,True,7.102222222222222
persistent,True,True,True,7.102777777777778
persistent,True,True,True,7.1033333333333335
persistent,True,True,True,7.103888888888889
persistent,True,True,True,7.104444444444444
persistent,True,True,True,7.105
persistent,True,True,True,7.105555555555555
persistent,True,True,True,7.106111111111111
persistent,True,True,True,7.1066666666666665
persistent,True,True,True,7.107222222222222
persistent,True,True,True,7.107777777777778
persistent,True,True,True,7.108333333333333
persistent,True,True,True,7.108888888888889
persistent,True,True,True,7.109444444444445
persistent,True,True,True,7.11
persistent,True,True,True,7.110555555555555
persistent,True,True,True,7.111111111111112
persistent,True,True,True,7.111666666666666
persistent,True,True,True,7.112222222222223
persistent,True,True,True,7.112777777777778
persistent,True,True,True,7.113333333333333
persistent,True,True,True,7.113888888888889
persistent,True,True,True,7.114444444444445
persistent,True,True,True,7.114999999999999
persistent,True,True,True,7.115555555555556
persistent,True,True,True,7.116111111111111
persistent,True,True,True,7.116666666666666
persistent,True,True,True,7.117222222222223
persistent,True,True,True,7.1177777777777775
persistent,True,True,True,7.118333333333334
persistent,True,True,True,7.118888888888889
persistent,True,True,True,7.1194444444444445
persistent,True,True,True,7.12
persistent,True,True,True,7.120555555555556
persistent,True,True,True,7.1211111111111105
persistent,True,True,True,7.121666666666667
persistent,True,True,True,7.122222222222222
persistent,True,True,True,7.122777777777778
persistent,True,True,True,7.123333333333333
persistent,True,True,True,7.123888888888889
persistent,True,True,True,7.124444444444444
persistent,True,True,True,7.125
persistent,True,True,True,7.125555555555556
persistent,True,True,True,7.126111111111111
persistent,True,True,True,7.126666666666667
persistent,True,True,True,7.127222222222222
persistent,True,True,True,7.127777777777778
persistent,True,True,True,7.128333333333333
persistent,True,True,True,7.1288888888888895
persistent,True,True,True,7.129444444444444
persistent,True,True,True,7.13
persistent,True,True,True,7.1305555555555555
persistent,True,True,True,7.131111111111111
persistent,True,True,True,7.131666666666666
persistent,True,True,True,7.1322222222222225
persistent,True,True,True,7.132777777777777
persistent,True,True,True,7.133333333333334
persistent,True,True,True,7.133888888888889
persistent,True,True,True,7.134444444444444
persistent,True,True,True,7.135000000000001
persistent,True,True,True,7.135555555555555
persistent,True,True,True,7.136111111111111
persistent,True,True,True,7.136666666666667
persistent,True,True,True,7.137222222222222
persistent,True,True,True,7.137777777777777
persistent,True,True,True,7.138333333333334
persistent,True,True,True,7.138888888888888
persistent,True,True,True,7.139444444444445
persistent,True,True,True,7.14
persistent,True,True,True,7.140555555555555
persistent,True,True,True,7.141111111111111
persistent,True,True,True,7.141666666666667
persistent,True,True,True,7.142222222222222
persistent,True,True,True,7.142777777777778
persistent,True,True,True,7.1433333333333335
